"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2828","Simple alert test","firefox","Fri Mar 07 13:57:59 GMT 2025","passed","Fri Mar 07 13:58:02 GMT 2025","Alert page tests","alert.spec.ts","",""
"","2566","Frame test 2","chromium","Fri Mar 07 13:57:25 GMT 2025","passed","Fri Mar 07 13:57:27 GMT 2025","Frame page tests","frame.spec.ts","",""
"","1212","Calendar page has correct title","firefox","Fri Mar 07 13:58:32 GMT 2025","passed","Fri Mar 07 13:58:34 GMT 2025","Calendar page tests","calender.spec.ts","",""
"","1359","Can select India using value","firefox","Fri Mar 07 13:58:39 GMT 2025","passed","Fri Mar 07 13:58:41 GMT 2025","Dropdowns page tests","dropdowns.spec.ts","",""
"","1014","Can get Height and Width","firefox","Fri Mar 07 13:58:15 GMT 2025","passed","Fri Mar 07 13:58:16 GMT 2025","Button page tests","button.spec.ts","",""
"","2676","Frame page has correct title","chromium","Fri Mar 07 13:57:20 GMT 2025","passed","Fri Mar 07 13:57:23 GMT 2025","Frame page tests","frame.spec.ts","",""
"","1851","Button page has correct title","chromium","Fri Mar 07 13:56:42 GMT 2025","passed","Fri Mar 07 13:56:44 GMT 2025","Button page tests","button.spec.ts","",""
"","1652","Get button color","webkit","Fri Mar 07 13:59:38 GMT 2025","passed","Fri Mar 07 13:59:40 GMT 2025","Button page tests","button.spec.ts","",""
"","922","Confirm button is disabled","firefox","Fri Mar 07 13:58:16 GMT 2025","passed","Fri Mar 07 13:58:17 GMT 2025","Button page tests","button.spec.ts","",""
"","2274","Check git search functionality with invalid user","webkit","Fri Mar 07 14:00:29 GMT 2025","passed","Fri Mar 07 14:00:32 GMT 2025","Elements page tests","elements.spec.ts","",""
"","3895","Can select last language","webkit","Fri Mar 07 14:00:09 GMT 2025","passed","Fri Mar 07 14:00:13 GMT 2025","Dropdowns page tests","dropdowns.spec.ts","",""
"","1897","Button page has correct title","webkit","Fri Mar 07 13:59:36 GMT 2025","passed","Fri Mar 07 13:59:38 GMT 2025","Button page tests","button.spec.ts","",""
"","3481","Alert page has correct title","webkit","Fri Mar 07 13:59:19 GMT 2025","passed","Fri Mar 07 13:59:23 GMT 2025","Alert page tests","alert.spec.ts","",""
"","1972","Confirm both radio buttons can be selected","firefox","Fri Mar 07 13:59:02 GMT 2025","passed","Fri Mar 07 13:59:04 GMT 2025","Radio page tests","radio.spec.ts","",""
"","2713","Confirm both radio buttons can be selected","webkit","Fri Mar 07 14:00:47 GMT 2025","passed","Fri Mar 07 14:00:50 GMT 2025","Radio page tests","radio.spec.ts","",""
"","2347","Confirm only one radio button can be selected","webkit","Fri Mar 07 14:00:45 GMT 2025","passed","Fri Mar 07 14:00:47 GMT 2025","Radio page tests","radio.spec.ts","",""
"","1344","Checking if #going radio button can be checked","firefox","Fri Mar 07 13:59:04 GMT 2025","passed","Fri Mar 07 13:59:05 GMT 2025","Radio page tests","radio.spec.ts","",""
"","1561","Checking if #notG radio button can be checked","firefox","Fri Mar 07 13:59:05 GMT 2025","passed","Fri Mar 07 13:59:07 GMT 2025","Radio page tests","radio.spec.ts","",""
"","1715","Edit page has correct title","chromium","Fri Mar 07 13:57:09 GMT 2025","passed","Fri Mar 07 13:57:11 GMT 2025","Edit page tests","edit.spec.ts","",""
"","2495","Check git search functionality with valid user","firefox","Fri Mar 07 13:58:45 GMT 2025","passed","Fri Mar 07 13:58:47 GMT 2025","Elements page tests","elements.spec.ts","",""
"","2171","Modern alert test","firefox","Fri Mar 07 13:58:08 GMT 2025","passed","Fri Mar 07 13:58:10 GMT 2025","Alert page tests","alert.spec.ts","",""
"","4759","Check git search functionality with valid user","webkit","Fri Mar 07 14:00:24 GMT 2025","passed","Fri Mar 07 14:00:29 GMT 2025","Elements page tests","elements.spec.ts","",""
"","3184","Prompt alert test","firefox","Fri Mar 07 13:58:05 GMT 2025","passed","Fri Mar 07 13:58:08 GMT 2025","Alert page tests","alert.spec.ts","",""
"","2093","Dropdowns page has correct title","chromium","Fri Mar 07 13:57:00 GMT 2025","passed","Fri Mar 07 13:57:02 GMT 2025","Dropdowns page tests","dropdowns.spec.ts","",""
"","7888","Click and hold button","firefox","Fri Mar 07 13:58:24 GMT 2025","passed","Fri Mar 07 13:58:32 GMT 2025","Button page tests","button.spec.ts","",""
"","6994","Can select Raj","chromium","Fri Mar 07 13:57:49 GMT 2025","passed","Fri Mar 07 13:57:56 GMT 2025","Table page tests","table.spec.ts","",""
"","1973","Checking if #notG radio button can be checked","webkit","Fri Mar 07 14:00:52 GMT 2025","passed","Fri Mar 07 14:00:54 GMT 2025","Radio page tests","radio.spec.ts","",""
"","1032","Get button color","firefox","Fri Mar 07 13:58:11 GMT 2025","passed","Fri Mar 07 13:58:12 GMT 2025","Button page tests","button.spec.ts","",""
"","1944","Checking if terms and conditions radio button can be selected","webkit","Fri Mar 07 14:01:02 GMT 2025","passed","Fri Mar 07 14:01:04 GMT 2025","Radio page tests","radio.spec.ts","",""
"","2282","Can select India using value","chromium","Fri Mar 07 13:57:07 GMT 2025","passed","Fri Mar 07 13:57:09 GMT 2025","Dropdowns page tests","dropdowns.spec.ts","",""
"","1712","Total price is correct","firefox","Fri Mar 07 13:59:11 GMT 2025","passed","Fri Mar 07 13:59:13 GMT 2025","Table page tests","table.spec.ts","",""
"","2589","Can get X and Y Coordinates","webkit","Fri Mar 07 13:59:42 GMT 2025","passed","Fri Mar 07 13:59:44 GMT 2025","Button page tests","button.spec.ts","",""
"","6196","Click and hold button","chromium","Fri Mar 07 13:56:49 GMT 2025","passed","Fri Mar 07 13:56:55 GMT 2025","Button page tests","button.spec.ts","",""
"","1337","Can select last language","firefox","Fri Mar 07 13:58:38 GMT 2025","passed","Fri Mar 07 13:58:39 GMT 2025","Dropdowns page tests","dropdowns.spec.ts","",""
"","2132","Checking if #notG radio button can be checked","chromium","Fri Mar 07 13:57:38 GMT 2025","passed","Fri Mar 07 13:57:40 GMT 2025","Radio page tests","radio.spec.ts","",""
"","2844","Frame test 1","firefox","Fri Mar 07 13:58:52 GMT 2025","passed","Fri Mar 07 13:58:54 GMT 2025","Frame page tests","frame.spec.ts","",""
"","2179","Radio page has correct title","chromium","Fri Mar 07 13:57:27 GMT 2025","passed","Fri Mar 07 13:57:30 GMT 2025","Radio page tests","radio.spec.ts","",""
"","2404","Frame test 2","firefox","Fri Mar 07 13:58:54 GMT 2025","passed","Fri Mar 07 13:58:57 GMT 2025","Frame page tests","frame.spec.ts","",""
"","2265","Calendar page has correct title","chromium","Fri Mar 07 13:56:55 GMT 2025","passed","Fri Mar 07 13:56:58 GMT 2025","Calendar page tests","calender.spec.ts","",""
"","1030","Confirm button is disabled","chromium","Fri Mar 07 13:56:48 GMT 2025","passed","Fri Mar 07 13:56:49 GMT 2025","Button page tests","button.spec.ts","",""
"","2800","Confirm alert test","firefox","Fri Mar 07 13:58:02 GMT 2025","passed","Fri Mar 07 13:58:05 GMT 2025","Alert page tests","alert.spec.ts","",""
"","3246","Confirm alert test","chromium","Fri Mar 07 13:56:33 GMT 2025","passed","Fri Mar 07 13:56:36 GMT 2025","Alert page tests","alert.spec.ts","",""
"","1648","Can get Height and Width","webkit","Fri Mar 07 13:59:44 GMT 2025","passed","Fri Mar 07 13:59:46 GMT 2025","Button page tests","button.spec.ts","",""
"","6344","Can select Raj","webkit","Fri Mar 07 14:01:08 GMT 2025","passed","Fri Mar 07 14:01:14 GMT 2025","Table page tests","table.spec.ts","",""
"","1658","Can select apple using visible text","firefox","Fri Mar 07 13:58:36 GMT 2025","passed","Fri Mar 07 13:58:38 GMT 2025","Dropdowns page tests","dropdowns.spec.ts","",""
"","1009","Edit page has correct title","firefox","Fri Mar 07 13:58:41 GMT 2025","passed","Fri Mar 07 13:58:42 GMT 2025","Edit page tests","edit.spec.ts","",""
"","1857","Can get X and Y Coordinates","chromium","Fri Mar 07 13:56:46 GMT 2025","passed","Fri Mar 07 13:56:47 GMT 2025","Button page tests","button.spec.ts","",""
"","6982","Click and hold button","webkit","Fri Mar 07 13:59:48 GMT 2025","passed","Fri Mar 07 13:59:55 GMT 2025","Button page tests","button.spec.ts","",""
"","1222","Elements page has correct title","firefox","Fri Mar 07 13:58:43 GMT 2025","passed","Fri Mar 07 13:58:45 GMT 2025","Elements page tests","elements.spec.ts","",""
"","2973","Prompt alert test","webkit","Fri Mar 07 13:59:30 GMT 2025","passed","Fri Mar 07 13:59:33 GMT 2025","Alert page tests","alert.spec.ts","",""
"","2230","Navigation test","webkit","Fri Mar 07 13:59:40 GMT 2025","passed","Fri Mar 07 13:59:42 GMT 2025","Button page tests","button.spec.ts","",""
"","2319","Checking if #going radio button can be checked","webkit","Fri Mar 07 14:00:50 GMT 2025","passed","Fri Mar 07 14:00:52 GMT 2025","Radio page tests","radio.spec.ts","",""
"","2144","Can select last language","chromium","Fri Mar 07 13:57:04 GMT 2025","passed","Fri Mar 07 13:57:07 GMT 2025","Dropdowns page tests","dropdowns.spec.ts","",""
"","2039","Confirm only one radio button can be selected","firefox","Fri Mar 07 13:59:00 GMT 2025","passed","Fri Mar 07 13:59:02 GMT 2025","Radio page tests","radio.spec.ts","",""
"","4406","Can select apple using visible text","webkit","Fri Mar 07 14:00:05 GMT 2025","passed","Fri Mar 07 14:00:09 GMT 2025","Dropdowns page tests","dropdowns.spec.ts","",""
"","1376","Can enter details and confirm other information","firefox","Fri Mar 07 13:58:42 GMT 2025","passed","Fri Mar 07 13:58:43 GMT 2025","Edit page tests","edit.spec.ts","",""
"","2184","Checking if terms and conditions radio button can be selected","chromium","Fri Mar 07 13:57:42 GMT 2025","passed","Fri Mar 07 13:57:44 GMT 2025","Radio page tests","radio.spec.ts","",""
"","2021","Elements page has correct title","chromium","Fri Mar 07 13:57:13 GMT 2025","passed","Fri Mar 07 13:57:15 GMT 2025","Elements page tests","elements.spec.ts","",""
"","1339","Table page has correct title","firefox","Fri Mar 07 13:59:10 GMT 2025","passed","Fri Mar 07 13:59:11 GMT 2025","Table page tests","table.spec.ts","",""
"","1988","Checking if last radio button is disabled","chromium","Fri Mar 07 13:57:40 GMT 2025","passed","Fri Mar 07 13:57:42 GMT 2025","Radio page tests","radio.spec.ts","",""
"","2368","Table page has correct title","chromium","Fri Mar 07 13:57:44 GMT 2025","passed","Fri Mar 07 13:57:47 GMT 2025","Table page tests","table.spec.ts","",""
"","3398","Prompt alert test","chromium","Fri Mar 07 13:56:36 GMT 2025","passed","Fri Mar 07 13:56:39 GMT 2025","Alert page tests","alert.spec.ts","",""
"","3404","Can select India using value","webkit","Fri Mar 07 14:00:13 GMT 2025","passed","Fri Mar 07 14:00:16 GMT 2025","Dropdowns page tests","dropdowns.spec.ts","",""
"","2531","Elements page has correct title","webkit","Fri Mar 07 14:00:22 GMT 2025","passed","Fri Mar 07 14:00:24 GMT 2025","Elements page tests","elements.spec.ts","",""
"","2133","Frame test 1","chromium","Fri Mar 07 13:57:23 GMT 2025","passed","Fri Mar 07 13:57:25 GMT 2025","Frame page tests","frame.spec.ts","",""
