"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6353","Confirm both radio buttons can be selected","chromium","Fri Mar 07 12:27:46 GMT 2025","passed","Fri Mar 07 12:27:52 GMT 2025","Radio page tests","radio.spec.ts","",""
"","5123","Dropdowns page has correct title","chromium","Fri Mar 07 12:27:28 GMT 2025","passed","Fri Mar 07 12:27:33 GMT 2025","Dropdowns page tests","dropdowns.spec.ts","",""
"","4703","Table page has correct title","webkit","Fri Mar 07 12:28:59 GMT 2025","passed","Fri Mar 07 12:29:04 GMT 2025","Table page tests","table.spec.ts","",""
"","9773","Simple alert test","chromium","Fri Mar 07 12:27:15 GMT 2025","passed","Fri Mar 07 12:27:25 GMT 2025","Alert page tests","alert.spec.ts","",""
"","5843","Edit page has correct title","webkit","Fri Mar 07 12:28:27 GMT 2025","passed","Fri Mar 07 12:28:32 GMT 2025","Edit page tests","edit.spec.ts","",""
"","8751","Checking if #notG radio button can be checked","webkit","Fri Mar 07 12:28:53 GMT 2025","passed","Fri Mar 07 12:29:01 GMT 2025","Radio page tests","radio.spec.ts","",""
"","8001","Can select last language","webkit","Fri Mar 07 12:28:22 GMT 2025","passed","Fri Mar 07 12:28:30 GMT 2025","Dropdowns page tests","dropdowns.spec.ts","",""
"","4457","Table page has correct title","chromium","Fri Mar 07 12:27:51 GMT 2025","passed","Fri Mar 07 12:27:56 GMT 2025","Table page tests","table.spec.ts","",""
"","7566","Can get X and Y Coordinates","webkit","Fri Mar 07 12:28:13 GMT 2025","passed","Fri Mar 07 12:28:20 GMT 2025","Button page tests","button.spec.ts","",""
"","9722","Prompt alert test","chromium","Fri Mar 07 12:27:15 GMT 2025","passed","Fri Mar 07 12:27:25 GMT 2025","Alert page tests","alert.spec.ts","",""
"","11701","Click and hold button","chromium","Fri Mar 07 12:27:26 GMT 2025","passed","Fri Mar 07 12:27:37 GMT 2025","Button page tests","button.spec.ts","",""
"","17000","Prompt alert test","webkit","Fri Mar 07 12:27:57 GMT 2025","passed","Fri Mar 07 12:28:14 GMT 2025","Alert page tests","alert.spec.ts","",""
"","5814","Checking if last radio button is disabled","chromium","Fri Mar 07 12:27:48 GMT 2025","passed","Fri Mar 07 12:27:53 GMT 2025","Radio page tests","radio.spec.ts","",""
"","4800","Total price is correct","chromium","Fri Mar 07 12:27:52 GMT 2025","passed","Fri Mar 07 12:27:57 GMT 2025","Table page tests","table.spec.ts","",""
"","5884","Checking if #notG radio button can be checked","chromium","Fri Mar 07 12:27:46 GMT 2025","passed","Fri Mar 07 12:27:52 GMT 2025","Radio page tests","radio.spec.ts","",""
"","4555","Can select last language","chromium","Fri Mar 07 12:27:29 GMT 2025","passed","Fri Mar 07 12:27:33 GMT 2025","Dropdowns page tests","dropdowns.spec.ts","",""
"","7745","Calendar page has correct title","webkit","Fri Mar 07 12:28:19 GMT 2025","passed","Fri Mar 07 12:28:26 GMT 2025","Calendar page tests","calender.spec.ts","",""
"","15656","Frame test 1","webkit","Fri Mar 07 12:28:37 GMT 2025","passed","Fri Mar 07 12:28:53 GMT 2025","Frame page tests","frame.spec.ts","",""
"","5319","Radio page has correct title","chromium","Fri Mar 07 12:27:40 GMT 2025","passed","Fri Mar 07 12:27:45 GMT 2025","Radio page tests","radio.spec.ts","",""
"","10164","Selecting one radio test","webkit","Fri Mar 07 12:28:43 GMT 2025","passed","Fri Mar 07 12:28:53 GMT 2025","Radio page tests","radio.spec.ts","",""
"","7296","Button page has correct title","chromium","Fri Mar 07 12:27:15 GMT 2025","passed","Fri Mar 07 12:27:23 GMT 2025","Button page tests","button.spec.ts","",""
"","9739","Can select Raj","chromium","Fri Mar 07 12:27:52 GMT 2025","passed","Fri Mar 07 12:28:02 GMT 2025","Table page tests","table.spec.ts","",""
"","6629","Check git search functionality with invalid user","chromium","Fri Mar 07 12:27:36 GMT 2025","passed","Fri Mar 07 12:27:42 GMT 2025","Elements page tests","elements.spec.ts","",""
"","3896","Check calendar functionality with random date","chromium","Fri Mar 07 12:27:28 GMT 2025","passed","Fri Mar 07 12:27:31 GMT 2025","Calendar page tests","calender.spec.ts","",""
"","7357","Frame test 1","chromium","Fri Mar 07 12:27:38 GMT 2025","passed","Fri Mar 07 12:27:46 GMT 2025","Frame page tests","frame.spec.ts","",""
"","6423","Checking if last radio button is disabled","webkit","Fri Mar 07 12:28:53 GMT 2025","passed","Fri Mar 07 12:28:59 GMT 2025","Radio page tests","radio.spec.ts","",""
"","6415","Get button color","webkit","Fri Mar 07 12:28:06 GMT 2025","passed","Fri Mar 07 12:28:13 GMT 2025","Button page tests","button.spec.ts","",""
"","3056","Confirm button is disabled","chromium","Fri Mar 07 12:27:26 GMT 2025","passed","Fri Mar 07 12:27:29 GMT 2025","Button page tests","button.spec.ts","",""
"","6019","Checking if #going radio button can be checked","chromium","Fri Mar 07 12:27:46 GMT 2025","passed","Fri Mar 07 12:27:52 GMT 2025","Radio page tests","radio.spec.ts","",""
"","4753","Can select apple using visible text","chromium","Fri Mar 07 12:27:28 GMT 2025","passed","Fri Mar 07 12:27:33 GMT 2025","Dropdowns page tests","dropdowns.spec.ts","",""
"","8375","Modern alert test","chromium","Fri Mar 07 12:27:15 GMT 2025","passed","Fri Mar 07 12:27:23 GMT 2025","Alert page tests","alert.spec.ts","",""
"","8578","Frame page has correct title","chromium","Fri Mar 07 12:27:37 GMT 2025","passed","Fri Mar 07 12:27:46 GMT 2025","Frame page tests","frame.spec.ts","",""
"","5284","Edit page has correct title","chromium","Fri Mar 07 12:27:33 GMT 2025","passed","Fri Mar 07 12:27:38 GMT 2025","Edit page tests","edit.spec.ts","",""
"","21959","Check git search functionality with valid user","webkit","Fri Mar 07 12:28:31 GMT 2025","passed","Fri Mar 07 12:28:53 GMT 2025","Elements page tests","elements.spec.ts","",""
"","6141","Confirm only one radio button can be selected","chromium","Fri Mar 07 12:27:45 GMT 2025","passed","Fri Mar 07 12:27:51 GMT 2025","Radio page tests","radio.spec.ts","",""
"","6146","Checking if terms and conditions radio button can be selected","chromium","Fri Mar 07 12:27:48 GMT 2025","passed","Fri Mar 07 12:27:54 GMT 2025","Radio page tests","radio.spec.ts","",""
"","6504","Can enter details and confirm other information","chromium","Fri Mar 07 12:27:33 GMT 2025","passed","Fri Mar 07 12:27:40 GMT 2025","Edit page tests","edit.spec.ts","",""
"","16126","Frame page has correct title","webkit","Fri Mar 07 12:28:34 GMT 2025","passed","Fri Mar 07 12:28:50 GMT 2025","Frame page tests","frame.spec.ts","",""
"","8839","Checking if #going radio button can be checked","webkit","Fri Mar 07 12:28:53 GMT 2025","passed","Fri Mar 07 12:29:01 GMT 2025","Radio page tests","radio.spec.ts","",""
"","7076","Can get Height and Width","webkit","Fri Mar 07 12:28:14 GMT 2025","passed","Fri Mar 07 12:28:21 GMT 2025","Button page tests","button.spec.ts","",""
"","6004","Calendar page has correct title","chromium","Fri Mar 07 12:27:28 GMT 2025","passed","Fri Mar 07 12:27:34 GMT 2025","Calendar page tests","calender.spec.ts","",""
"","10578","Confirm both radio buttons can be selected","webkit","Fri Mar 07 12:28:51 GMT 2025","passed","Fri Mar 07 12:29:01 GMT 2025","Radio page tests","radio.spec.ts","",""
"","4103","Navigation test","chromium","Fri Mar 07 12:27:24 GMT 2025","passed","Fri Mar 07 12:27:28 GMT 2025","Button page tests","button.spec.ts","",""
"","10087","Confirm alert test","chromium","Fri Mar 07 12:27:15 GMT 2025","passed","Fri Mar 07 12:27:25 GMT 2025","Alert page tests","alert.spec.ts","",""
"","15641","Click and hold button","webkit","Fri Mar 07 12:28:15 GMT 2025","passed","Fri Mar 07 12:28:31 GMT 2025","Button page tests","button.spec.ts","",""
"","9982","Check git search functionality with invalid user","webkit","Fri Mar 07 12:28:33 GMT 2025","passed","Fri Mar 07 12:28:43 GMT 2025","Elements page tests","elements.spec.ts","",""
"","5589","Selecting one radio test","chromium","Fri Mar 07 12:27:43 GMT 2025","passed","Fri Mar 07 12:27:48 GMT 2025","Radio page tests","radio.spec.ts","",""
"","4335","Can select India using value","chromium","Fri Mar 07 12:27:31 GMT 2025","passed","Fri Mar 07 12:27:36 GMT 2025","Dropdowns page tests","dropdowns.spec.ts","",""
"","9432","Navigation test","webkit","Fri Mar 07 12:28:11 GMT 2025","passed","Fri Mar 07 12:28:20 GMT 2025","Button page tests","button.spec.ts","",""
"","7261","Can select India using value","webkit","Fri Mar 07 12:28:26 GMT 2025","passed","Fri Mar 07 12:28:34 GMT 2025","Dropdowns page tests","dropdowns.spec.ts","",""
"","5857","Elements page has correct title","chromium","Fri Mar 07 12:27:33 GMT 2025","passed","Fri Mar 07 12:27:39 GMT 2025","Elements page tests","elements.spec.ts","",""
"","8843","Can select Raj","webkit","Fri Mar 07 12:29:01 GMT 2025","passed","Fri Mar 07 12:29:10 GMT 2025","Table page tests","table.spec.ts","",""
